CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
-0.5975874133446708,1.0182728346232095,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,0.13158947143301822,0.9147992254543502,1.2129791389041071,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.2958963094694283,1.0929261242157564,-0.8198516389524837
-0.6874200705799852,1.0182728346232095,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,-0.39268492137352673,0.5094087060441319,1.1559348422544233,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.3110860688576768,0.08647835959607916,-0.3953854766298817
-0.7083921666104777,1.0182728346232095,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,-0.5636439625060962,-1.051700399403991,0.7871434644142177,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.28883393116025086,0.4285023910267218,-0.09064053957775704
-0.31807672697770684,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.47816444193981206,-0.24091936058355387,0.4337540466694266,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.3110860688576768,-0.6157922951037235,-0.23212926035195783
-0.31316461866896533,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.26873961655241435,0.5663056210490747,0.317003386193074,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.2515983989187164,-0.3354447283572953,-0.47157171089291283
-0.3195010505756021,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.6420001896918579,-0.42939039153742736,0.3344494335851022,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.3066644135641768,-0.5863558005953484,-0.28654799911126577
-0.09167202119636915,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.49810966340527885,-1.396637946621458,0.3344494335851022,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.2759797957351805,-0.8512842511707231,0.061731928948305495
-0.2294640433984633,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.41975343621951705,0.4667360197904245,0.22002808188861175,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.27562592750575404,0.282721656318579,-0.5477579451559439
-0.21936249845467093,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-1.18052116925945,-1.1370457719114055,0.0006927612705775703,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-0.12304721853639729,-0.13499621813359913,-0.25389675585568094
-0.26203599770886044,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.7944386680350646,0.032897042877734275,0.0006927612705775703,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.2904103827823402,-0.19246746931661696,-0.47157171089291283
-0.0016567485434613863,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-1.0181100801835095,1.0499293985910896,0.0013582780648238077,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.23911610665522598,1.1728251807384886,-0.972224107478546
-0.19293976019125753,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.45536990312213615,0.7334403088760947,0.10327742141225876,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.29593118148483155,0.16497567828507914,-0.31919924236685027
-0.010090426831517188,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.20320531745159578,0.8223417385713181,0.08644935390060221,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.3110860688576768,0.850425478980096,-0.7980841434487606
-0.1233926896684351,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.6719180218900574,1.1174944851594597,0.14268552301441548,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.302922528128705,1.0130270676930244,-0.8742703777117917
-0.24826154465774744,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.5137809088424299,0.9076871110787322,0.2873878888491134,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.30219375294730494,0.5112049232169181,-0.7545491524413142
-0.19903607432915923,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.9767949785764719,0.6089783073027819,0.31353319148021835,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-0.0564056928110927,0.5406414177252932,-0.9395728642229612
-0.29308561866253957,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.6719180218900574,0.7725569379419928,0.4216321336313692,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.24024235810687375,0.302345985990829,-0.6457116749226981
-0.13960202416199174,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.33854789168154736,0.7192160801248587,0.3129627485137216,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-0.04312670420738679,0.648575230922668,-0.8416191344562068
-0.2356328051010028,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,0.29969919521337846,0.9183552826421595,0.31358072839409296,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.27983105297745964,0.020596681410668692,-0.4498042153891897
-0.11651600457131936,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,0.554713098236128,0.6658752223077247,0.2110436051662864,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.252354537231279,-0.09434582095536692,-0.16682677384078812
-0.055706052008486086,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.8143838895005313,0.9076871110787322,0.2081913903338021,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.17817603438173726,1.3942997584681671,-1.0701778372453004
0.04208944338247907,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.30293142477892826,1.1174944851594597,0.180619980286455,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.2396975131455288,0.05423838942023986,-0.8742703777117917
0.055821366441434345,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.47673978326370686,0.47740419135385126,0.09267668961819274,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-0.41978835348638893,2.1105877915052913,-1.0157590984859926
-0.0461483149956424,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.8314797936137889,0.9396916257690129,-0.003728171719772962,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.17284625993296668,0.7985611791320071,-1.026642846237854
0.14388665861169755,-0.5890907329558646,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.26873961655241435,1.0072567123373828,-0.016753286121450797,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-0.33046960355874644,1.077507008044703,-0.9831078552304076
-0.7352531738485228,-0.5890907329558646,-0.7553403869031458,-0.27259856706992697,-0.4811123050112801,-0.500958980757488,-0.01333170056378179,-0.20666325705102287,-0.5230014462035358,-0.7675760181139194,0.34421334204949033,0.3110860688576768,-0.4167455227137595,-0.3953854766298817
-0.7051225749841896,-0.5890907329558646,-0.7553403869031458,-0.27259856706992697,-0.4811123050112801,-0.6320275789591239,-0.2551435893347896,-0.19829676020906933,-0.5230014462035358,-0.7675760181139194,0.34421334204949033,0.24270961240840178,-0.174244877478099,-0.27566425135940403
-0.7206743200258383,-0.5890907329558646,-0.7553403869031458,-0.27259856706992697,-0.4811123050112801,-0.619205650874182,-0.9627989697087678,0.06615109167608976,-0.5230014462035358,-0.7675760181139194,0.34421334204949033,0.3110860688576768,-0.5443036655833844,-0.16682677384078812
-0.6382446727872688,-0.5890907329558646,-0.7553403869031458,-0.27259856706992697,-0.4811123050112801,-0.4539452444460309,-1.3646334319311773,0.02484151351894378,-0.5230014462035358,-0.7675760181139194,0.34421334204949033,0.2990660396618811,-0.353667320195813,0.23587189297809075
-0.7694503755451042,2.0854743644532583,-1.1945275176659798,-0.27259856706992697,-1.0944337394824173,0.4421650628238524,-1.6633422357071281,0.7634700813045987,-0.7529221514850207,-0.9279366560848703,-0.07191290156436134,0.3066990130217541,-1.168077001594187,0.8997805058416481
-0.7637903143238811,2.0854743644532583,-1.1945275176659798,-0.27259856706992697,-1.0944337394824173,1.0533436348727878,-1.8767056669756643,0.7634700813045987,-0.7529221514850207,-0.9279366560848703,-0.07191290156436134,0.3066644135641768,-1.496083654687508,1.3460141636679732
-0.6787265219961276,-0.5890907329558646,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,0.6914803311421823,-2.3354370442030166,0.9154931318760063,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.27087526831939734,-1.0951866342401158,0.4426631002634613
-0.6665963802864961,-0.5890907329558646,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,-0.16473953319676876,-2.203862928254086,0.9154931318760063,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.2636111967337587,-0.9592180643680981,0.30117437948926046
-0.6514014752676027,-0.5890907329558646,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,-0.10490386880036852,-2.2074189854418953,0.9154931318760063,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.3026449451217182,-0.730734797469759,0.23587189297809075
-0.6828587535641713,-0.5890907329558646,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,-0.3072054008072427,-1.0161398275259017,0.9154931318760063,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.28493758994116736,-0.4349681145522772,-0.145059278337065
-0.6412729105564186,-0.5890907329558646,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,-0.8585483084597779,-1.2366153731700558,0.6205265812832662,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.3110860688576768,-0.3424534175259558,-0.35185048562243515
-0.6272206123755083,-0.5890907329558646,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,-0.7103838061448857,-1.2543956591091006,0.6205265812832662,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.3110860688576768,0.2098312889645077,-0.27566425135940403
-0.594093841292474,-0.5890907329558646,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,-0.36276708917532724,0.601866192927164,0.9005190040054641,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.2966632891833825,0.8616393816499534,-0.6457116749226981
-0.57470079133825,-0.5890907329558646,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,-1.2617267137974209,0.9503597973324396,0.9863706704632383,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.3110860688576768,2.545126519962255,-0.8851541254636532
-0.6016870950110933,-0.5890907329558646,-0.6167265084231814,-0.27259856706992697,-0.9216671382229419,-0.9725210025481575,-0.23380724620793591,1.0898585319685394,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.3110860688576768,0.4971875448795965,-0.34096673787057374
-0.7129214961247446,1.319868699724288,-0.8020313775490284,-0.27259856706992697,-0.9994121087897058,-0.4582192204743453,-0.8134445678207923,1.4354518958378737,-0.6379617988442783,-0.9813902020751873,-0.7654566409207818,0.306456798497423,0.11170964060325766,-0.3083154946149889
-0.7545728399584472,1.319868699724288,-0.8020313775490284,-0.27259856706992697,-0.9994121087897058,-0.24167110170642406,-0.19824667432984655,1.4354518958378737,-0.6379617988442783,-0.9813902020751873,-0.7654566409207818,0.3009435229354831,-0.451788968557063,-0.2212455126000961
-0.7450232468353807,1.319868699724288,-0.8020313775490284,-0.27259856706992697,-0.9994121087897058,0.3224937340310544,-1.6882346360217906,1.4354518958378737,-0.6379617988442783,-0.9813902020751873,-0.7654566409207818,0.3110860688576768,-1.0335101695559015,0.26852313623367563
-0.7485503141801699,1.319868699724288,-0.8020313775490284,-0.27259856706992697,-0.9994121087897058,-0.4083561668106791,-1.6775664644583639,1.4354518958378737,-0.6379617988442783,-0.9813902020751873,-0.7654566409207818,0.3110860688576768,-0.5919627519302771,0.09438317220388996
-0.7829049688269532,2.0854743644532583,-1.041322704609177,-0.27259856706992697,-1.249923680615945,-0.5650686211822014,-0.7458794812524225,1.6755133109052929,-0.7529221514850207,0.3608877305705503,1.222702078567624,0.3110860688576768,0.3009442481570969,-0.3953854766298817
-0.7833782317529984,2.1967162995889846,-1.4469506858452827,-0.27259856706992697,-1.310391991056761,1.3738918369963546,-1.659786178519319,2.3300490780465393,-0.5230014462035358,-1.0823580111680082,-0.25685789872607445,0.30773659131563735,-1.0993918477413123,1.4004329024272812
-0.7762168878018348,2.161815608811799,-1.516987171814107,-0.27259856706992697,-1.249923680615945,0.140137423489647,-1.1690502866016859,2.5634553251714953,-0.8678825041257632,-0.5656403999282774,-0.5342753944686417,0.3110860688576768,-0.9648250157030267,0.23587189297809075
-0.782209976991496,2.261105592884942,-1.4323597512684445,-0.27259856706992697,-1.2412853505529713,0.7570146302430009,-0.998359541586857,2.153306832260269,-0.5230014462035358,-0.9041795245336184,-1.551472878858059,0.29722082349042295,-1.2199413014422764,0.986850487856541
-0.6555553410208811,1.4230376064919794,-0.876445143890904,-0.27259856706992697,-0.878475487908073,-0.19893134142328264,-1.4001940038092666,1.9108685714991132,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.2894647291424521,-0.8120355918262232,0.0834994244520286
-0.6999280351305561,1.4230376064919794,-0.876445143890904,-0.27259856706992697,-0.878475487908073,-0.5095069328141167,-0.7601037100036583,1.4912126958129397,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.3110860688576768,-0.48122546306543784,-0.31919924236685027
-0.6599142416737237,1.4230376064919794,-0.876445143890904,-0.27259856706992697,-0.878475487908073,-0.7744934465695991,-0.0844528443199605,1.6306860011214162,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.3048986834934686,0.06965750559129358,-0.41715297213360486
-0.6410306405660806,1.4230376064919794,-0.876445143890904,-0.27259856706992697,-0.878475487908073,-0.4539452444460309,0.8827947107640701,1.4372582985651137,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.2445933477571936,0.2504816861427397,-0.7110141614338678
-0.6937466288457625,1.4230376064919794,-0.876445143890904,-0.27259856706992697,-0.878475487908073,0.24413750684529387,-0.027555929315017734,1.6307335380352912,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.3110860688576768,-0.830258183664741,-0.03622180081844908
-0.6795428854120446,1.4230376064919794,-0.876445143890904,-0.27259856706992697,-0.878475487908073,0.6800830617333443,-0.895233883140398,1.9898273854450503,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.3065260070097366,-0.441976803720938,0.26852313623367563
-0.7772147910648013,1.2128599181453004,-1.4236051905223417,-0.27259856706992697,-1.1972298672318047,1.1673163289611674,-0.32270867590315927,2.580235855769277,-0.7529221514850207,-1.1417508400461382,0.0667958463069231,0.2984048323320573,-0.6452287896120984,1.139222956382603
-0.7616620284868724,2.1248238417634484,-1.1332455924432587,-0.27259856706992697,-1.3535836413716298,0.007644166611905868,-1.8055845232194856,1.3388568868444093,-0.6379617988442783,-0.42309761062076545,-1.0891103859537778,0.3110860688576768,-1.119016177413562,0.10526691995575171
-0.7541789348984875,2.1248238417634484,-1.1332455924432587,-0.27259856706992697,-1.3535836413716298,-0.7089591474687804,-1.332628917240897,1.3388568868444093,-0.6379617988442783,-0.42309761062076545,-1.0891103859537778,0.3110860688576768,-0.3382482040247595,-0.34096673787057374
-0.7410461435734683,1.0182728346232095,-0.7392903588686235,-0.27259856706992697,-1.2585620106789188,-0.5793152079432485,-1.6775664644583639,1.2849024895965833,-0.6379617988442783,-0.3755833475182615,0.20550459417820588,0.30870429044182224,-0.6382201004434378,-0.05798929632217219
-0.6717199729853842,1.0182728346232095,-0.7392903588686235,-0.27259856706992697,-1.2585620106789188,-0.9839182719569954,-1.129933657535788,1.2849024895965833,-0.6379617988442783,-0.3755833475182615,0.20550459417820588,0.3110860688576768,0.06124707858890067,-0.5586416929078056
-0.678101682560231,1.0182728346232095,-0.7392903588686235,-0.27259856706992697,-1.2585620106789188,-0.5693425972105157,-1.2650638306725273,1.2849024895965833,-0.6379617988442783,-0.3755833475182615,0.20550459417820588,0.3110860688576768,-0.5415001899159201,-0.17771052159264986
-0.7133441058013124,-0.5890907329558646,-0.04768005992648626,-0.27259856706992697,-1.2240086904270238,0.18857581847720803,-2.203862928254086,0.7093730733151489,-0.6379617988442783,-0.6131546630307815,0.34421334204949033,0.2648958889482468,-0.8316599214984732,0.18145315421878278
-0.6519081314571058,-0.5890907329558646,-0.04768005992648626,-0.27259856706992697,-1.2240086904270238,-0.4610685378265545,-1.8162526947829123,0.7093730733151489,-0.6379617988442783,-0.6131546630307815,0.34421334204949033,0.240460235536262,-0.38871076603911653,-0.09064053957775704
-0.7103089675134899,-0.5890907329558646,-0.04768005992648626,-0.27259856706992697,-1.2240086904270238,-0.312904035511661,-2.1611902420003792,0.7093730733151489,-0.6379617988442783,-0.6131546630307815,0.34421334204949033,0.29027032705939926,-0.9998684615463302,0.029080685692720636
-0.6214477143714127,-0.5890907329558646,-0.04768005992648626,-0.27259856706992697,-1.2240086904270238,-0.056465473812807504,-2.2180871570053218,0.7093730733151489,-0.6379617988442783,-0.6131546630307815,0.34421334204949033,0.2412951120397906,-0.7167174191324377,0.09438317220388996
-0.7217441316181129,-0.5890907329558646,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,-0.016575030881875275,-2.22519927138094,0.21698571940062852,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.30424028117950647,-0.8232494944960803,0.17056940646692142
-0.7071938352148659,-0.5890907329558646,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,0.0019455319074862549,-0.838336968135455,0.33635091014009183,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.2631112692287349,-0.520474122409938,-0.1232917828333419
-0.7014817272977112,-0.5890907329558646,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,-0.008027078825246487,0.21069990226818106,0.12224465004827874,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.22849856736398058,-0.09574755878909903,-0.27566425135940403
-0.7144149341545276,-0.5890907329558646,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,-0.20605463480380623,-0.8098885106329836,0.1404512880623026,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.2763689454225635,-0.3340429905235632,-0.18859426934451123
-0.7423700498160284,-0.5890907329558646,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,-0.07498603660216903,-0.5289599927960774,0.5795022246093688,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.27438666961300756,-0.04388325894100992,-0.145059278337065
-0.7173002972885258,-0.5890907329558646,0.2470568185256481,-0.27259856706992697,-1.0166887689156532,-0.5850138426476681,-1.1370457719114055,0.33635091014009183,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.3081859650603673,-0.4980463170702237,-0.2430130081038192
-0.7566763485608186,1.4230376064919794,-0.9158406672483674,-0.27259856706992697,-1.1117103996083648,0.6302200080696794,-1.2472835447334825,0.7632799336490999,-0.6379617988442783,-0.7556974523382934,0.25174084346863457,0.3110860688576768,-1.0321084317221694,0.5950355687895235
-0.7534009693635069,1.4230376064919794,-0.9158406672483674,-0.27259856706992697,-1.1117103996083648,0.4763568710503662,0.0649015575680149,0.7632799336490999,-0.6379617988442783,-0.7556974523382934,0.25174084346863457,0.3066990130217541,-0.7615730298118661,0.14880191096319792
-0.7609536270746072,1.4230376064919794,-0.9158406672483674,-0.27259856706992697,-1.1117103996083648,0.024740070725162176,-1.2935122881749985,0.7632799336490999,-0.6379617988442783,-0.7556974523382934,0.25174084346863457,0.3110860688576768,-0.8316599214984732,0.2467556407299525
-0.761973887615627,1.4230376064919794,-0.9158406672483674,-0.27259856706992697,-1.1117103996083648,-0.16758885054897793,-0.777883995942703,0.7632799336490999,-0.6379617988442783,-0.7556974523382934,0.25174084346863457,0.2893245768688155,-0.7209226326336341,0.039964433444582
-0.7478233874824433,-0.5890907329558646,-0.9698271251826692,-0.27259856706992697,-0.9130288081599681,0.14868537554627578,-0.7316552525011869,0.46793308774536224,-0.7529221514850207,-0.9576330705239353,0.020559597016494405,0.3110860688576768,-0.4251559497161524,0.14880191096319792
-0.7415458697798414,-0.5890907329558646,-0.9698271251826692,-0.27259856706992697,-0.9130288081599681,0.4920281164875186,-0.44361462028866305,0.305499453035388,-0.7529221514850207,-0.9576330705239353,0.020559597016494405,0.29512890085039784,-0.8582929403393839,0.4426631002634613
-0.7466223461218494,-0.5890907329558646,-0.9698271251826692,-0.27259856706992697,-0.9130288081599681,-0.3841369693168992,-0.834780910947646,0.3005080770785405,-0.7529221514850207,-0.9576330705239353,0.020559597016494405,0.3079440128677422,0.02900710841306136,-0.00357055756286422
-0.7285255826207883,-0.5890907329558646,-0.9698271251826692,-0.27259856706992697,-0.9130288081599681,-0.23312314964979527,-0.41872221997400066,-0.02255278961416864,-0.7529221514850207,-0.9576330705239353,0.020559597016494405,0.3050372542644046,-0.590561014096545,-0.03622180081844908
-0.742240357509602,-0.5890907329558646,-1.1274092186125233,-0.27259856706992697,-0.5674956056410178,1.0291244373790067,0.6303146504296354,-0.1774755919319347,-0.8678825041257632,-0.8210295641042363,-0.30309414801650153,0.3110860688576768,-1.0026719372137944,0.11615066770761347
-0.7455621860782489,-0.5890907329558646,-1.1274092186125233,-0.27259856706992697,-0.5674956056410178,1.1316998620585483,-0.19469061714203756,-0.18089824973091578,-0.8678825041257632,-0.8210295641042363,-0.30309414801650153,0.3081859650603673,-0.9746371805391516,0.6712218030525545
-0.7513231797020931,-0.5890907329558646,-1.1274092186125233,-0.27259856706992697,-0.5674956056410178,0.18857581847720803,-0.08800890150776974,-0.3340621862353167,-0.8678825041257632,-0.8210295641042363,-0.30309414801650153,0.29471013338113716,-0.5386967142484557,0.007313190188997528
-0.7583793672267793,-0.5890907329558646,-1.1274092186125233,-0.27259856706992697,-0.5674956056410178,0.1714799143639517,0.18936355914132763,-0.3341572600630662,-0.8678825041257632,-0.8210295641042363,-0.30309414801650153,0.2994834802043632,-0.6242027221061164,-0.05798929632217219
-0.755830645475464,1.490476673274153,0.5695164726737753,-0.27259856706992697,-0.7834538572153615,0.22419228537982713,-0.5325160499838865,-0.06139044824982817,-0.6379617988442783,-0.8210295641042363,-0.11814915085479002,0.30455219533677275,-0.6298096734410449,0.039964433444582
-0.7683842393184772,1.490476673274153,0.5695164726737753,-0.27259856706992697,-0.7834538572153615,-0.10490386880036852,-1.4108621753726938,-0.06139044824982817,-0.6379617988442783,-0.8210295641042363,-0.11814915085479002,0.30911880983565015,-0.9031485510188124,0.26852313623367563
-0.7549762880155895,1.490476673274153,0.5695164726737753,-0.27259856706992697,-0.7834538572153615,-0.05076683910838916,0.31026950352683114,-0.08558673741206901,-0.6379617988442783,-0.8210295641042363,-0.11814915085479002,0.3110860688576768,-0.2891873798441346,-0.21036176484823435
-0.6834255763032063,-0.5890907329558646,-1.2032820784120826,-0.27259856706992697,-0.9475821284118632,0.484904823106995,-0.3831616480959113,-0.14253596023400336,-0.8678825041257632,-0.7853938667773583,-0.21062164943564576,0.1698295831591217,-0.8414720863345981,0.6385705597969696
-0.6895507153021199,-0.5890907329558646,-1.2032820784120826,-0.27259856706992697,-0.9475821284118632,-0.1732874852533963,0.036453100065543004,-0.14253596023400336,-0.8678825041257632,-0.7853938667773583,-0.21062164943564576,0.2934879978437135,-0.18405704231422404,-0.1232917828333419
-0.6844816137461622,-0.5890907329558646,-1.2032820784120826,-0.27259856706992697,-0.9475821284118632,2.05986498954079,0.2640407600853151,-0.14253596023400336,-0.8678825041257632,-0.7853938667773583,-0.21062164943564576,0.3110860688576768,-1.1834961177652406,1.5704914610501186
-0.719107978348505,-0.5890907329558646,-1.2032820784120826,-0.27259856706992697,-0.9475821284118632,2.05986498954079,-1.1263776003479788,-0.14253596023400336,-0.8678825041257632,-0.7853938667773583,-0.21062164943564576,0.29941391559816777,-1.2732073391240977,1.5704914610501186
-0.7311872584863138,-0.5890907329558646,-1.2032820784120826,-0.27259856706992697,-0.9475821284118632,1.611809835905848,-0.21602696026889123,-0.14253596023400336,-0.8678825041257632,-0.7853938667773583,-0.21062164943564576,0.3110860688576768,-0.9059520266862766,1.1609904518863265
-0.6604764479754691,-0.5890907329558646,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,0.6302200080696794,0.40272699040986376,-0.48356578037136283,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,0.30368559201022766,-0.4531907063907951,0.5406168300302154
-0.6901829092199895,-0.5890907329558646,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,0.7071515765793346,0.09690607225829502,-0.44634437680744415,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,0.3065260070097366,-0.6984948272939199,0.4317793525115995
-0.5944999861975978,-0.5890907329558646,-0.37597608790534887,-0.27259856706992697,-0.299707373688831,0.1714799143639517,0.5983101357393552,-0.5135615730263214,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,-2.038727197726232,-0.28358042850920595,-0.4280367198854662
